cycle,controlled_error,open_loop_error,controlled_vc1_v,controlled_vc2_v,controlled_il_a,open_vc1_v,open_vc2_v,open_il_a,offset_1_us,offset_2_us,offset_3_us,offset_4_us,offset_5_us,offset_6_us,offset_7_us,offset_8_us,dwell_1_us,dwell_2_us,dwell_3_us,dwell_4_us,dwell_5_us,dwell_6_us,dwell_7_us,dwell_8_us,dwell_9_us
128,8.04939051902672e-06,0.0534481359081756,9.92468329809668,19.2926442482228,0.982301164736776,10.4117465490975,18.8531046982832,0.983409020424271,-0.000141783788876151,8.06597042051531e-05,7.27476126506782e-05,7.10944731525983e-05,-8.64541940591575e-05,7.01343520399053e-05,-6.05429696038378e-05,6.37960918411729e-05,63.8890417223301,23.6678218193721,21.9999920879085,22.9812753163615,21.9998424513328,63.6721648464711,22.1699586533034,23.4475517302134,22.1723513727072
129,7.57824219210616e-06,0.0534937604971389,9.92468427569674,19.2926533647073,0.982301096560504,10.4124655631438,18.8540761482098,0.983410594845461,-0.000133484882684597,7.59385186770694e-05,6.84895351018899e-05,6.69331683349253e-05,-8.13938445455758e-05,6.60292339094983e-05,-5.69992637010518e-05,6.00619737746976e-05,63.8890500212363,23.6678087992804,21.9999925510164,22.9812754131342,21.9998516729871,63.6721556810034,22.1699663021274,23.4475444523895,22.1723551068252
130,7.13467124820307e-06,0.053539279232112,9.9246851960755,19.2926619475839,0.982301032374938,10.4131825933643,18.8550488971926,0.983412164768477,-0.000125671729525391,7.14936746236724e-05,6.44806926876695e-05,6.30154331128099e-05,-7.66296885346881e-05,6.21643978971163e-05,-5.36629783005471e-05,5.6546421449435e-05,63.8890578343895,23.6677965412832,21.9999929870181,22.9812755042414,21.9998603548784,63.6721470520114,22.1699735032488,23.4475376005518,22.1723586223776
131,6.71706351491069e-06,0.0535846916596704,9.92468606258229,19.2926700280858,0.982300971946468,10.4138976377546,18.856022941316,0.983413730188979,-0.000118315897168101,6.73089971268868e-05,6.07064970370183e-05,5.93270108791264e-05,-7.21443891215336e-05,5.85257796685674e-05,-5.05219726424065e-05,5.32366417490598e-05,63.8890651902218,23.6677850007733,21.9999933974999,22.9812755900148,21.9998685286,63.6721389280938,22.1699802828727,23.4475311497664,22.1723619321572
132,6.32389930256369e-06,0.0536299973287401,9.92468687837037,19.2926776356183,0.982300915055164,10.4146106943181,18.8569982766604,0.98341529110264,-0.000111390617597408,6.33692580283149e-05,5.71532136925409e-05,5.58544794864176e-05,-6.79216241752996e-05,5.51001381306115e-05,-4.75648165979663e-05,5.01205903729875e-05,63.8890721155014,23.6677741357546,21.9999937839557,22.9812756707668,21.9998762238964,63.6721312796873,22.1699866656703,23.447525076559,22.1723650482087
133,5.95374787244086e-06,0.0536751957905864,9.92468764640844,19.2926847978653,0.982300861493969,10.4153217610663,18.857974899303,0.983416847505155,-0.000104870689587575,5.96601205075078e-05,5.38079121072532e-05,5.25852024111971e-05,-6.39460269357941e-05,5.18750072229102e-05,-4.47807490670675e-05,4.71869279979493e-05,63.8890786354294,23.6677639066891,21.9999941477916,22.9812757467913,21.9998834687707,63.6721240789591,22.1699926748687,23.4475193588291,22.172367981871
134,5.6052622310647e-06,0.0537202865988066,9.92468836949145,19.2926915408903,0.98230081106795,10.4160308360181,18.8589528053174,0.983418399392234,-9.87323869985507e-05,5.61680869192723e-05,5.0658418594985e-05,4.95072827682873e-05,-6.02031301033387e-05,4.88386505589727e-05,-4.21596388117474e-05,4.4424979007398e-05,63.889084773732,23.6677542763529,21.9999944903317,22.9812758183652,21.9998902895871,63.6721172997056,22.1699983323356,23.4475139757698,22.17237074382
135,5.27717422790001e-06,0.0537652693093194,9.92468905025071,19.2926978892316,0.982300763593583,10.4167379172005,18.8599319907736,0.983419946759606,-9.29533724374086e-05,5.28804496664946e-05,4.76932720291149e-05,4.66095200201456e-05,-5.66793131825528e-05,4.59800187158404e-05,-3.96919475998594e-05,4.18246926544756e-05,63.8890905527465,23.6677452097011,21.9999948128224,22.981275885749,21.9998967111668,63.6721109172569,22.1700036586587,23.4475089077922,22.1723733441064
136,4.96828994120794e-06,0.0538101434803578,9.92468969116356,19.2927038659906,0.982300718898089,10.4174430026483,18.8609124517384,0.983421489603017,-8.75126159818891e-05,4.97852449620583e-05,4.49016821428768e-05,4.38813692200526e-05,-5.33617529226467e-05,4.32887090325039e-05,-3.7368695499566e-05,3.93766064917309e-05,63.889095993503,23.66773667374,21.9999951164372,22.9812759491881,21.9999027568779,63.6721049083869,22.1700086732205,23.447504136454,22.1723757921925
137,4.67748533206449e-06,0.0538549086724568,9.9246902945623,19.2927094929171,0.982300676818804,10.4181460904039,18.8618941842749,0.983423027918232,-8.23903186320121e-05,4.68712092947405e-05,4.22734902374716e-05,4.13129026454768e-05,-5.02383766552439e-05,4.07549277286736e-05,-3.51814281796385e-05,3.70718119143635e-05,63.8891011158004,23.6677286374069,21.999995402281,22.9812760089134,21.9999084487207,63.6720992512294,22.1700133942691,23.4474996443921,22.1723780969871
138,4.40370215550809e-06,0.0538995644484468,9.92469086264273,19.2927147904875,0.982300637202585,10.4188471785179,18.8628771844429,0.98342456170103,-7.75678402853521e-05,4.41277384361621e-05,3.97991322477142e-05,3.88947736606196e-05,-4.72978183572992e-05,3.83694542982092e-05,-3.31221861719509e-05,3.49019217711247e-05,63.8891059382787,23.6677210714577,21.9999956713938,22.9812760651424,21.999913807408,63.6720939251976,22.1700178389845,23.44749541526,22.1723802668772
139,4.14594410728533e-06,0.0539441103734441,9.92469139747211,19.2927197779797,0.982300599905255,10.4195462650483,18.8638614482989,0.983426090947212,-7.30276318698442e-05,4.15448488335655e-05,3.74696039135573e-05,3.66181826928928e-05,-4.45293772702071e-05,3.61236079313122e-05,-3.1183475890367e-05,3.28590398258808e-05,63.8891104784871,23.6677139483597,21.9999959247551,22.9812761180798,21.99991885244,63.6720889109102,22.1700220235412,23.4474914336677,22.1723823097592
140,3.90327319963428e-06,0.0539885460148413,9.92469190099672,19.2927244735433,0.982300564791077,10.4202433480613,18.8648469718958,0.983427615652595,-6.87531715057135e-05,3.91131413139727e-05,3.52764280054862e-05,3.44748452441778e-05,-4.19229789956127e-05,3.40092159163683e-05,-2.93582423508848e-05,3.09357320120064e-05,63.8891147529475,23.6677072421918,21.9999961632867,22.9812761679182,21.9999236021758,63.6720841901199,22.1700259631667,23.4474876851264,22.172384233067
141,3.67480634794947e-06,0.054032870942299,9.92469237504889,19.2927288942655,0.98230053173226,10.4209384256307,18.8658337512832,0.983429135813014,-6.47289043853021e-05,3.68237668471595e-05,3.32116235083058e-05,3.24569617118049e-05,-3.94691388002865e-05,3.20185839320087e-05,-2.7639843534024e-05,2.9124999417043e-05,63.8891187772146,23.6677009285502,21.9999963878567,22.9812762148392,21.9999280738995,63.6720797456477,22.1700296721975,23.447484155995,22.1723860437996
142,3.45971215615095e-06,0.0540770847277363,9.92469282135372,19.2927330562334,0.982300500608491,10.4216314958384,18.8668217825073,0.98343065142432,-6.09401861477362e-05,3.46683943705735e-05,3.12676765322543e-05,3.05571890326627e-05,-3.71589271280119e-05,3.01444680016518e-05,-2.60220261677871e-05,2.74202527645648e-05,63.8891225659328,23.6676949844595,21.9999965992822,22.9812762590135,21.9999322838839,63.6720755613201,22.1700331641308,23.4474808334309,22.1723877485463
143,3.25720789247852e-06,0.0541211869453233,9.92469324153534,19.2927369745925,0.982300471306505,10.4223225567739,18.867811061611,0.983432162482384,-5.73732296085283e-05,3.26391804462356e-05,2.94375130184046e-05,2.87686139313055e-05,-3.49839370783301e-05,2.83800481811312e-05,-2.4498903017148e-05,2.58152884833037e-05,63.8891261328894,23.6676893882891,21.9999967983326,22.9812763006019,21.999936247449,63.6720716219102,22.1700364516738,23.4474777053435,22.1723893535105
144,3.06655663998489e-06,0.0541651771714708,9.92469363712279,19.2927406636016,0.982300443719662,10.4230116065346,18.8688015846338,0.983433668983094,-5.401505457584e-05,3.07287407386478e-05,2.77144729560489e-05,2.70847277927084e-05,-3.29362538341413e-05,2.67189037004721e-05,-2.30649314301102e-05,2.43042661003375e-05,63.8891294910644,23.6676841196743,21.9999969857322,22.9812763397558,21.9999399790184,63.6720679130825,22.1700395467899,23.4474747603496,22.1723908645329
145,2.88706461577439e-06,0.0542090549848226,9.92469400955562,19.2927441366853,0.982300417747569,10.4236986432259,18.869793347612,0.983435170922355,-5.08534406223262e-05,2.89301231325018e-05,2.60922861728836e-05,2.54994029567562e-05,-3.10084258490145e-05,2.51549896250244e-05,-2.17148931837796e-05,2.28816870043828e-05,63.8891326526784,23.6676791594428,21.999997162163,22.9812763766178,21.9999434921712,63.6720644213405,22.1700424607422,23.4474719877322,22.172392287112
146,2.71807864465484e-06,0.0542528199662466,9.92469436018914,19.292747406482,0.982300393295706,10.4243836649611,18.8707863465785,0.983436668296091,-4.787688259326e-05,2.72367824279788e-05,2.45650494930044e-05,2.4006870423403e-05,-2.91934377242057e-05,2.36826148331342e-05,-2.0443875480774e-05,2.15423744209509e-05,63.8891356292364,23.667674489544,21.9999973282671,22.9812764113219,21.9999467996919,63.6720611339775,22.1700452041347,23.4474693774019,22.1723936264246
147,2.55898378469786e-06,0.054296471698826,9.9246946902993,19.2927504848906,0.982300370275087,10.425066669861,18.8717805775628,0.983438161100243,-4.50745487820163e-05,2.5642556550271e-05,2.31272052747734e-05,2.26016988833037e-05,-2.74846847089776e-05,2.2296421324887e-05,-1.92472530866471e-05,2.02814545899909e-05,63.8891384315702,23.6676700929843,21.9999974846487,22.9812764439946,21.9999499136164,63.672058039031,22.1700477869506,23.4474669198597,22.1723948873444
148,2.40920108665086e-06,0.0543400097678507,9.92469500108739,19.2927533831134,0.982300348601937,10.4257476560547,18.8727760365914,0.98343964933077,-4.24362414585437e-05,2.41416440886665e-05,2.17735211692507e-05,2.12787749141018e-05,-2.58759486264755e-05,2.09913647083152e-05,-1.81206714801585e-05,1.90943390108789e-05,63.8891410698775,23.6676659537646,21.9999976318771,22.9812764747547,21.9999528452765,63.6720551252383,22.1700502185888,23.4474646061625,22.17239607446
149,2.2681854892361e-06,0.0543834337608092,9.92469529368438,19.2927561116971,0.982300328197382,10.426426621679,18.8737727196873,0.983441132983649,-3.99523598042396e-05,2.27285832021822e-05,2.04990711031192e-05,2.00332843941757e-05,-2.4361375264177e-05,1.97626958652507e-05,-1.70600310351019e-05,1.79767077741173e-05,63.8891435537592,23.667662056822,21.9999977704879,22.9812765037143,21.9999556053404,63.6720523819961,22.1700525078981,23.4474624278909,22.1723971920912
150,2.13542383533286e-06,0.0544267432673801,9.92469556915502,19.2927586805711,0.982300308987166,10.4271035648786,18.8747706228703,0.983442612054874,-3.76138649645963e-05,2.1398231755385e-05,1.92992173350088e-05,1.88606949925895e-05,-2.29354530820395e-05,1.86059436517841e-05,-1.60614720804775e-05,1.69244938188804e-05,63.889145892254,23.6676583879757,21.9999979009856,22.9812765309786,21.999958203852,63.6720497993217,22.1700546632092,23.4474603771179,22.1723982443052
151,2.01043300351296e-06,0.0544699378794232,9.92469582850177,19.2927610990834,0.98230029090138,10.427778483806,18.8757697421572,0.983444086540457,-3.54122471380203e-05,2.01457485883484e-05,1.8169593575635e-05,1.77567396595182e-05,-2.15929931372133e-05,1.7516898625046e-05,-1.51213608540353e-05,1.59338681317809e-05,63.8891480938719,23.6676549338747,21.999998023845,22.9812765566471,21.9999606502672,63.6720473678167,22.1700566923655,23.447458446381,22.1723992349309
152,1.89275815002255e-06,0.0545130171909719,9.92469607266839,19.2927633760352,0.982300273874207,10.4284513766217,18.8767700735611,0.983445556436429,-3.33394946123857e-05,1.89665758936295e-05,1.71060891060346e-05,1.67174010946529e-05,-2.03291101952993e-05,1.64915977321025e-05,-1.42362762888083e-05,1.50012258233336e-05,63.8891501666244,23.6676516819495,21.9999981395132,22.981276580813,21.9999629534887,63.6720450786329,22.170058602751,23.4474566286542,22.1724001675732
153,1.78197105544411e-06,0.0545559807982241,9.92469630254341,19.2927655197122,0.982300257843683,10.4291222414941,18.8777716130925,0.983447021738838,-3.13880646391688e-05,1.78564226637881e-05,1.61048338205927e-05,1.57388971564621e-05,-1.9139204988102e-05,1.55263098898075e-05,-1.34029975592557e-05,1.41231730050418e-05,63.8891521180544,23.6676486203663,21.9999982484112,22.9812766035643,21.9999651218979,63.6720429234398,22.1700604013175,23.4474549173226,22.172401045626
154,1.67766856375522e-06,0.0545988282995344,9.92469651896335,19.2927675379152,0.98230024275147,10.4297910765995,18.8787743567582,0.983448482443749,-2.95508559431372e-05,1.68112490358835e-05,1.51621841335676e-05,1.4817667065387e-05,-1.80189474340729e-05,1.46175223979726e-05,-1.2618492359105e-05,1.32965144372433e-05,63.889153955263,23.667645737984,21.9999983509351,22.9812766249839,21.9999671633855,63.6720408943948,22.1700620946103,23.4474533061588,22.1724018722846
155,1.5794711173468e-06,0.0546415592954059,9.92469672271577,19.2927694379886,0.982300228542645,10.430457880122,18.8797783005622,0.983449938547247,-2.78211829155609e-05,1.58272516147498e-05,1.42747097357579e-05,1.39503584659256e-05,-1.69642609070788e-05,1.376192817174e-05,-1.18799058769319e-05,1.25182419123802e-05,63.8891556849361,23.6676430243135,21.9999984474581,22.9812766451497,21.9999690853806,63.6720389841141,22.1700636887909,23.4474517892998,22.1724026505571
156,1.48702137491244e-06,0.0546841733884822,9.92469691454211,19.2927712268467,0.982300215165502,10.4311226502537,18.880783440505,0.983451390045433,-2.6192751266518e-05,1.49008496242486e-05,1.34391811024281e-05,1.31338152175527e-05,-1.59713073927271e-05,1.29564136983608e-05,-1.11845503967248e-05,1.17855232968423e-05,63.8891573133677,23.6676404694799,21.9999985383315,22.9812766641351,21.9999708948774,63.6720371856461,22.1700651896609,23.4474503612257,22.1724033832757
157,1.39998291090722e-06,0.0547266701835391,9.92469709514046,19.2927729109992,0.982300202571358,10.4317853851946,18.8817897725844,0.983452836934426,-2.46596351257822e-05,1.4028671891632e-05,1.26525577242937e-05,1.23650659335466e-05,-1.50364735370382e-05,1.21980476897849e-05,-1.05298955098233e-05,1.10956922168145e-05,63.8891588464839,23.667638064186,21.9999986238858,22.9812766820092,21.9999725984606,63.6720354924462,22.1700666026818,23.4474490167398,22.1724040731068
158,1.31803899105032e-06,0.0547690492874757,9.92469726516799,19.2927744965748,0.982300190714383,10.4324460831527,18.8827972927946,0.983454279210363,-2.32162554652031e-05,1.32075445440607e-05,1.19119770721703e-05,1.16413131229379e-05,-1.41563574604769e-05,1.14840704456193e-05,-9.91355892703961e-06,1.04462383768244e-05,63.8891602898635,23.667635799679,21.9999987044325,22.981276698837,21.9999742023294,63.6720338983529,22.1700679329956,23.4474477509493,22.1724047225606
159,1.24089142127708e-06,0.0548113103093082,9.92469742524345,19.2927759893433,0.982300179551427,10.4331047423438,18.8838059971272,0.983455716869399,-2.18573598293331e-05,1.2434479495767e-05,1.12147441741353e-05,1.09599230513418e-05,-1.33277564171616e-05,1.08118838035051e-05,-9.33329780655738e-06,9.83479842160352e-06,63.8891616487592,23.6676336677183,21.9999987802647,22.9812767146799,21.9999757123206,63.6720323975652,22.1700691854434,23.4474465592482,22.1724053340006
160,1.16825946073469e-06,0.0548534528601606,9.92469757594935,19.2927773947369,0.982300169041867,10.4337613609915,18.8848158815702,0.983457149907709,-2.0578003186905e-05,1.17066635619295e-05,1.05583217853464e-05,1.03184161450411e-05,-1.25476551264135e-05,1.01790416618759e-05,-8.78700057005377e-06,9.25914731252484e-06,63.8891629281158,23.6676316605458,21.9999988516582,22.9812767295954,21.9999771339287,63.6720309846218,22.1700703645828,23.4474454372999,22.1724059096517
161,1.09987880152213e-06,0.0548954765532568,9.92469771783412,19.2927787178699,0.982300159147459,10.4344159373277,18.8858269421089,0.983458578321482,-1.93735299576843e-05,1.10214482155493e-05,9.94032118586073e-06,9.71445795768253e-06,-1.18132147946062e-05,9.5832411092871e-06,-8.27267924541169e-06,8.71719025886537e-06,63.889164132589,23.6676297708572,21.999998918873,22.9812767436378,21.9999784723273,63.6720296543809,22.1700714747046,23.4474443810215,22.1724064516087
162,1.03550060551396e-06,0.0549373810039139,9.92469785141407,19.2927799635572,0.982300149832195,10.435068469592,18.8868391747253,0.983460002106927,-1.82395570517073e-05,1.03763399560425e-05,9.35849345677784e-06,9.14585068867582e-06,-1.11217627910087e-05,9.02231401282237e-06,-7.78846220813449e-06,8.20695506914414e-06,63.8891652665619,23.667627991776,21.9999989821535,22.9812767568582,21.9999797323865,63.6720284020018,22.1700725198488,23.4474433865693,22.1724069618439
163,9.74890600357107e-07,0.0549791658295331,9.9246979771753,19.2927811363318,0.982300141062177,10.4357189560319,18.8878525753986,0.983461421260272,-1.71719579431929e-05,9.76899123059831e-06,8.8107213291509e-06,8.61052517552413e-06,-1.04707829177886e-05,8.49421916081451e-06,-7.33258739815176e-06,7.72658500345974e-06,63.889166334161,23.6676263168282,21.9999990417301,22.9812767693049,21.9999809186919,63.672027222927,22.1700735038184,23.4474424503244,22.172407442214
164,9.17828225873423e-07,0.0550208306495919,9.92469809557546,19.2927822404614,0.98230013280549,10.4363673949029,18.8888671401048,0.98346283577776,-1.61668476346673e-05,9.19719189230164e-06,8.29501145820758e-06,8.10653336626552e-06,-9.85790625399399e-06,7.99703481411033e-06,-6.90339588782559e-06,7.27433199592962e-06,63.8891673392714,23.6676247399185,21.9999990978196,22.9812767810229,21.9999820355604,63.672026112866,22.1700744301943,23.4474415688799,22.172407894467
165,8.64105831550258e-07,0.0550623750856373,9.92469820704541,19.2927832799641,0.982300125032086,10.4370137844685,18.8898828648168,0.983464245655655,-1.52205685247523e-05,8.65886116008728e-06,7.80948716931251e-06,7.63204123632071e-06,-9.28090253787097e-06,7.52895171237622e-06,-6.49932584812717e-06,6.84855029658367e-06,63.8891682855505,23.6676232553087,21.999999150626,22.9812767920551,21.9999830870562,63.6720250677792,22.1700753023474,23.4474407390282,22.1724083202487
166,8.13527921210711e-07,0.055103798761278,9.92469831199079,19.2927842586225,0.982300117713679,10.437658123,18.8908997455048,0.983465650890237,-1.43296770961699e-05,8.15204005242846e-06,7.35238162848866e-06,7.18532211274748e-06,-8.73767205685162e-06,7.08826649021643e-06,-6.11890685680233e-06,6.4476904738659e-06,63.8891691764419,23.6676218575962,21.9999992003416,22.9812768024415,21.9999840770059,63.6720240838635,22.1700761234516,23.4474399577494,22.1724087211085
167,7.65910441680826e-07,0.0551451013021762,9.92469841079349,19.2927851799979,0.982300110823636,10.4383004087769,18.8919177781358,0.983467051477805,-1.34909313965045e-05,7.67488424096453e-06,6.92203143218068e-06,6.76475038241578e-06,-8.22623798863487e-06,6.67337549747875e-06,-5.76075457726772e-06,6.07029380733638e-06,63.8891700151876,23.6676205416946,21.9999992471472,22.9812768122199,21.9999850090116,63.6720231575385,22.1700768964949,23.4474392222004,22.1724090985052
168,7.21080112890002e-07,0.05518628233604,9.92469850381307,19.2927860474434,0.982300104336883,10.4389406400865,18.8929369586738,0.983468447414675,-1.27012792290982e-05,7.22565735148469e-06,6.51687053890858e-06,6.36879558059053e-06,-7.74473922028475e-06,6.28276894877392e-06,-5.42356569641374e-06,5.71498695371396e-06,63.8891708048398,23.6676193028156,21.9999992912132,22.981276821426,21.9999858864652,63.6720222854332,22.1700776242903,23.4474385297047,22.172409453812
169,6.78873796640296e-07,0.0552273414926168,9.92469859138801,19.2927868641154,0.982300098229815,10.4395788152239,18.8939572830799,0.983469838697181,-1.1957847040613e-05,6.80272464658536e-06,6.13542455728601e-06,5.99601682984605e-06,-7.29142357674768e-06,5.9150254160239e-06,-5.10611317601188e-06,5.38047694301276e-06,63.889171548272,23.6676181364507,21.9999993326999,22.9812768300933,21.9999867125596,63.6720214643739,22.1700783094864,23.4474378777421,22.1724097883221
170,6.39137904095491e-07,0.0552682784036843,9.92469867383701,19.292787632986,0.982300092480208,10.4402149324926,18.8949787473124,0.983471225321676,-1.12579294823288e-05,6.4045470721001e-06,5.77630540656085e-06,5.64505758809359e-06,-6.86464144027148e-06,5.56880668161527e-06,-4.80724180955465e-06,5.06554649664406e-06,63.8891722481895,23.6676170383556,21.9999993717583,22.9812768382532,21.999987490301,63.6720206913731,22.1700789545765,23.4474372639403,22.1724101032525
171,6.01727836287231e-07,0.0553090927030447,9.92469875146008,19.2927883568529,0.982300087067139,10.4408489902036,18.8960013473266,0.98347260728453,-1.05989795539132e-05,6.02967565538007e-06,5.43820625544513e-06,5.31464071074655e-06,-6.46283974605639e-06,5.24285285889269e-06,-4.52586400818615e-06,4.76904958695316e-06,63.8891729071394,23.6676160045342,21.9999994085306,22.9812768459354,21.9999882225196,63.6720199636176,22.1700795619081,23.4474366860656,22.1724103997494
172,5.66507457762985e-07,0.055349784026516,9.92469882453972,19.2927890383505,0.982300081970909,10.4414809866761,18.8970250790747,0.983473984582132,-9.978599333984e-06,5.67674624533847e-06,5.11989675143556e-06,5.00356381845078e-06,-6.08455634382321e-06,4.93597779213752e-06,-4.26095582993163e-06,4.4899072530864e-06,63.8891735275196,23.6676150312246,21.9999994431505,22.9812768531681,21.9999889118799,63.6720192784591,22.1700801336914,23.4474361420151,22.1724106788918
173,5.33348601308599e-07,0.0553903520119256,9.92469889334186,19.2927896799585,0.982300077172973,10.4421109202374,18.8980499385063,0.983475357210888,-9.39453125446624e-06,5.34447452648927e-06,4.82021856661467e-06,4.71069489731309e-06,-5.72841465464295e-06,4.64706476345339e-06,-4.01155327476342e-06,4.22710369695978e-06,63.8891741115877,23.6676141148848,21.999999475744,22.9812768599773,21.9999895608905,63.6720186334044,22.170080672007,23.447435629809,22.1724109416953
174,5.02130602023643e-07,0.0554307962991019,9.92469895811686,19.2927902840119,0.982300072655872,10.4427387892224,18.899075921568,0.983476725167222,-8.84464989537017e-06,5.03165136366871e-06,4.53808117388807e-06,4.43496819931652e-06,-5.39311868065635e-06,4.37506242005987e-06,-3.77674876895844e-06,3.97968257871052e-06,63.8891746614691,23.6676132521803,21.9999995064298,22.981276866388,21.9999901719131,63.6720180261061,22.1700811788138,23.4474351475834,22.1724111891164
175,4.72739856766245e-07,0.0554711165298687,9.92469901910045,19.2927908527088,0.982300068403167,10.4433645919745,18.9001030242035,0.983478088447578,-8.32695422657967e-06,4.73713838840008e-06,4.27245786459961e-06,4.17538035397476e-06,-5.07744827433552e-06,4.11898093482883e-06,-3.55568785255265e-06,3.74674352612227e-06,63.8891751791648,23.6676124399716,21.9999995353195,22.9812768724235,21.9999907471714,63.6720174543542,22.1700816559562,23.4474346935834,22.1724114220555
176,4.45069413249122e-07,0.0555113123480357,9.92469907651454,19.2927913881187,0.982300064399382,10.4439883268446,18.9011312423538,0.983479447048414,-7.83956036454537e-06,4.45986387093289e-06,4.02238204450874e-06,3.9309867230423e-06,-4.7802547143959e-06,3.87788843605103e-06,-3.34756609270584e-06,3.52743888223356e-06,63.8891756665586,23.6676116753033,21.9999995625182,22.9812768781057,21.9999912887586,63.6720169160681,22.1700821051705,23.447434266157,22.1724116413601
177,4.19018578315309e-07,0.0555513833993935,9.92469913056806,19.2927918921899,0.982300060629947,10.4446099921919,18.9021605719569,0.983480800966209,-7.38069467467051e-06,4.19881880594132e-06,3.78694368313351e-06,3.70089795424803e-06,-4.50045650983619e-06,3.65090758373474e-06,-3.1516261293062e-06,3.32097059217302e-06,63.8891761254243,23.6676109553925,21.9999995881249,22.9812768834553,21.9999917986455,63.6720164092891,22.1700825280913,23.4474338637488,22.1724118478284
178,3.94492552860095e-07,0.0555913293317052,9.92469918145772,19.2927923667569,0.982300057081146,10.4452295863835,18.9031910089481,0.983482150197461,-6.94868734390691e-06,3.95305325173415e-06,3.56528601695889e-06,3.48427675726589e-06,-4.23703547628427e-06,3.43721239119002e-06,-2.96715493495087e-06,3.12658731583493e-06,63.8891765574316,23.6676102776196,21.9999996122328,22.9812768884917,21.9999922786878,63.6720159321728,22.1700829262577,23.4474334848943,22.1724120422117
179,3.71402086694479e-07,0.0556311497946994,9.9246992293687,19.2927928135464,0.982300053740065,10.4458471077944,18.9042225492598,0.983483494738683,-6.54196629912673e-06,3.72167286331547e-06,3.35660243815354e-06,3.28033484443675e-06,-3.98903302034843e-06,3.23602522599249e-06,-2.79348122462748e-06,2.94358169840605e-06,63.8891769641527,23.6676096395182,21.9999996349296,22.9812768932334,21.9999927306322,63.6720154829832,22.1700833011186,23.4474331282149,22.1724122252173
180,3.49663153479871e-07,0.0556708444400644,9.92469927447535,19.2927932341844,0.982300050594544,10.4464625548077,18.9052551888218,0.983484834586408,-6.15905148070136e-06,3.50383565137252e-06,3.16013354098657e-06,3.08833007593742e-06,-3.7555466650721e-06,3.04661396182665e-06,-2.62997299429642e-06,2.77128777674701e-06,63.8891773470675,23.6676090387661,21.9999996562979,22.9812768976975,21.9999931561233,63.6720150600856,22.1700836540381,23.4474327924128,22.1724123975113
181,3.29196645233527e-07,0.0557104129214391,9.92469931694181,19.2927936302016,0.982300047633137,10.4470759258146,18.9062889235609,0.983486169737187,-5.79854946092024e-06,3.29874889953478e-06,2.97516438149507e-06,2.90756373887964e-06,-3.53572674665112e-06,2.86828933754805e-06,-2.47603524327279e-06,2.60907857934778e-06,63.8891777075695,23.6676084731774,21.9999996764155,22.9812769019003,21.9999935567095,63.6720146619411,22.1700839863004,23.4474324762659,22.1724125597204
182,3.09928084102133e-07,0.0557498548944083,9.92469935692262,19.292794003039,0.982300044845068,10.4476872192141,18.9073237494014,0.983487500187588,-5.4591483685069e-06,3.10566630269139e-06,2.80102184722363e-06,2.7373780303039e-06,-3.32877334604277e-06,2.70040242019145e-06,-2.33110778233734e-06,2.45636381670131e-06,63.8891780469706,23.6676079406937,21.9999996953556,22.9812769058572,21.9999939338486,63.6720142871007,22.1700842991148,23.4474321786236,22.1724127124352
183,2.91787351919637e-07,0.0557891700164937,9.92469939456328,19.2927943540536,0.982300042220191,10.4482964334134,18.9083596622648,0.983488825934198,-5.13961312684572e-06,2.92388523170146e-06,2.6370722375308e-06,2.57715364422764e-06,-3.13393335826909e-06,2.54234227319719e-06,-2.19466322605503e-06,2.31258776563678e-06,63.8891783665059,23.6676074393774,21.999999713187,22.9812769095824,21.999994288913,63.6720139342006,22.1700845936195,23.447431898403,22.1724128562112
184,2.74708434320493e-07,0.0558283579471483,9.92469943000075,19.2927946845225,0.982300039748954,10.4489035668276,18.9093966580696,0.983490146973622,-4.83878094240869e-06,2.75274418479077e-06,2.48271893567942e-06,2.42630752349131e-06,-2.95049776003825e-06,2.39353371167286e-06,-2.06620504839146e-06,2.17722722059664e-06,63.889178667338,23.6676069674041,21.9999997299748,22.9812769130896,21.9999946231947,63.6720136019564,22.1700848708862,23.4474316345843,22.1724129915718
185,2.58629181208797e-07,0.0558674183477492,9.92469946336399,19.2927949956484,0.982300037422364,10.4495086178798,18.9104347327321,0.983491463302482,-4.55555708897113e-06,2.59162037623853e-06,2.33740025496197e-06,2.2842907359374e-06,-2.77779902569666e-06,2.25343522619891e-06,-1.9452657954834e-06,2.04978961027088e-06,63.8891789505619,23.6676065230565,21.9999997457799,22.9812769163915,21.9999949379103,63.6720132891592,22.170085131924,23.4474313862074,22.1724131190094
186,2.43491080021885e-07,0.0559063508815913,9.9246994947744,19.2927952885634,0.982300035231954,10.4501115850012,18.9114738821654,0.98349277491742,-4.28891091250948e-06,2.43992747636346e-06,2.20058737787191e-06,2.15058648295933e-06,-2.61520870433706e-06,2.12153699557685e-06,-1.8314053672175e-06,1.92981118690155e-06,63.8891792172081,23.6676061047174,21.9999997606599,22.9812769195001,21.9999952342048,63.6720129946707,22.1700853776826,23.4474311523686,22.1724132389878
