cycle,conditioned_error,conservative_error,open_loop_error,beta,maximum_raw_offset_us,maximum_applied_offset_us,minimum_raw_dwell_us,minimum_applied_dwell_us,minimum_conservative_dwell_us,conditioned_vc1_v,conditioned_vc2_v,conditioned_il_a,conservative_vc1_v,conservative_vc2_v,conservative_il_a,open_vc1_v,open_vc2_v,open_il_a,raw_offset_1_us,applied_offset_1_us,raw_offset_2_us,applied_offset_2_us,raw_offset_3_us,applied_offset_3_us,raw_offset_4_us,applied_offset_4_us,raw_offset_5_us,applied_offset_5_us,raw_offset_6_us,applied_offset_6_us,raw_offset_7_us,applied_offset_7_us,raw_offset_8_us,applied_offset_8_us,raw_dwell_1_us,applied_dwell_1_us,raw_dwell_2_us,applied_dwell_2_us,raw_dwell_3_us,applied_dwell_3_us,raw_dwell_4_us,applied_dwell_4_us,raw_dwell_5_us,applied_dwell_5_us,raw_dwell_6_us,applied_dwell_6_us,raw_dwell_7_us,applied_dwell_7_us,raw_dwell_8_us,applied_dwell_8_us,raw_dwell_9_us,applied_dwell_9_us
83,1.74626470981492e-15,8.67830605935128e-06,0.297363443792869,1,1.70961251500991e-13,1.70961251500991e-13,21.9999999999999,21.9999999999999,22.0000089932291,9.9247,19.2928,0.982300000000001,9.92471779645388,19.2929680189081,0.982298747013692,6.97788791973955,20.0786623117524,0.975662650522723,-1.70961251500991e-13,-1.70961251500991e-13,1.57832405141118e-13,1.57832405141118e-13,1.59487942514778e-13,1.59487942514778e-13,1.00997931470883e-14,1.00997931470883e-14,-1.69157675790378e-13,-1.69157675790378e-13,1.61144744039588e-13,1.61144744039588e-13,2.48062465609072e-15,2.48062465609072e-15,3.1208115483258e-16,3.1208115483258e-16,63.8891835061188,63.8891835061188,23.6675993758793,23.6675993758793,22,22,22.9812769695008,22.9812769695008,21.9999999999999,21.9999999999999,63.6720082579253,63.6720082579253,22.1700893306248,22.1700893306248,23.447427391152,23.447427391152,22.172415168799,22.172415168799
84,1.74626470981492e-15,8.17031561681517e-06,0.297407868732157,1,1.70961251500991e-13,1.70961251500991e-13,21.9999999999999,21.9999999999999,22.0000084081376,9.9247,19.2928,0.982300000000001,9.92471678139919,19.2929581714772,0.982298820015596,6.9770600173546,20.0729409110903,0.975661016040512,-1.70961251500991e-13,-1.70961251500991e-13,1.57832405141118e-13,1.57832405141118e-13,1.59487942514778e-13,1.59487942514778e-13,1.00997931470883e-14,1.00997931470883e-14,-1.69157675790378e-13,-1.69157675790378e-13,1.61144744039588e-13,1.61144744039588e-13,2.48062465609072e-15,2.48062465609072e-15,3.1208115483258e-16,3.1208115483258e-16,63.8891835061188,63.8891835061188,23.6675993758793,23.6675993758793,22,22,22.9812769695008,22.9812769695008,21.9999999999999,21.9999999999999,63.6720082579253,63.6720082579253,22.1700893306248,22.1700893306248,23.447427391152,23.447427391152,22.172415168799,22.172415168799
85,1.74626470981492e-15,7.69206548283727e-06,0.297451493632669,1,1.70961251500991e-13,1.70961251500991e-13,21.9999999999999,21.9999999999999,22.0000078681695,9.9247,19.2928,0.982300000000001,9.92471582082738,19.292948902835,0.982298888806968,6.97624304867527,20.0672183982767,0.975659406112364,-1.70961251500991e-13,-1.70961251500991e-13,1.57832405141118e-13,1.57832405141118e-13,1.59487942514778e-13,1.59487942514778e-13,1.00997931470883e-14,1.00997931470883e-14,-1.69157675790378e-13,-1.69157675790378e-13,1.61144744039588e-13,1.61144744039588e-13,2.48062465609072e-15,2.48062465609072e-15,3.1208115483258e-16,3.1208115483258e-16,63.8891835061188,63.8891835061188,23.6675993758793,23.6675993758793,22,22,22.9812769695008,22.9812769695008,21.9999999999999,21.9999999999999,63.6720082579253,63.6720082579253,22.1700893306248,22.1700893306248,23.447427391152,23.447427391152,22.172415168799,22.172415168799
86,1.74626470981492e-15,7.24181345749768e-06,0.297494318273329,1,1.70961251500991e-13,1.70961251500991e-13,21.9999999999999,21.9999999999999,22.0000073686682,9.9247,19.2928,0.982300000000001,9.92471491246305,19.2929401786592,0.982298953622724,6.97543701338363,20.0614947943896,0.975657820737481,-1.70961251500991e-13,-1.70961251500991e-13,1.57832405141118e-13,1.57832405141118e-13,1.59487942514778e-13,1.59487942514778e-13,1.00997931470883e-14,1.00997931470883e-14,-1.69157675790378e-13,-1.69157675790378e-13,1.61144744039588e-13,1.61144744039588e-13,2.48062465609072e-15,2.48062465609072e-15,3.1208115483258e-16,3.1208115483258e-16,63.8891835061188,63.8891835061188,23.6675993758793,23.6675993758793,22,22,22.9812769695008,22.9812769695008,21.9999999999999,21.9999999999999,63.6720082579253,63.6720082579253,22.1700893306248,22.1700893306248,23.447427391152,23.447427391152,22.172415168799,22.172415168799
87,1.74626470981492e-15,6.81791964508075e-06,0.297536342438704,1,1.70961251500991e-13,1.70961251500991e-13,21.9999999999999,21.9999999999999,22.0000069056232,9.9247,19.2928,0.982300000000001,9.92471405399468,19.2929319667189,0.982299014686163,6.97464191112233,20.0557701205043,0.975656259914792,-1.70961251500991e-13,-1.70961251500991e-13,1.57832405141118e-13,1.57832405141118e-13,1.59487942514778e-13,1.59487942514778e-13,1.00997931470883e-14,1.00997931470883e-14,-1.69157675790378e-13,-1.69157675790378e-13,1.61144744039588e-13,1.61144744039588e-13,2.48062465609072e-15,2.48062465609072e-15,3.1208115483258e-16,3.1208115483258e-16,63.8891835061188,63.8891835061188,23.6675993758793,23.6675993758793,22,22,22.9812769695008,22.9812769695008,21.9999999999999,21.9999999999999,63.6720082579253,63.6720082579253,22.1700893306248,22.1700893306248,23.447427391152,23.447427391152,22.172415168799,22.172415168799
88,1.74626470981492e-15,6.41884038703743e-06,0.297577565918997,1,1.70961251500991e-13,1.70961251500991e-13,21.9999999999999,21.9999999999999,22.0000064755627,9.9247,19.2928,0.982300000000001,9.92471324310812,19.2929242367371,0.98229907220925,6.97385774149454,20.0500443976942,0.975654723643003,-1.70961251500991e-13,-1.70961251500991e-13,1.57832405141118e-13,1.57832405141118e-13,1.59487942514778e-13,1.59487942514778e-13,1.00997931470883e-14,1.00997931470883e-14,-1.69157675790378e-13,-1.69157675790378e-13,1.61144744039588e-13,1.61144744039588e-13,2.48062465609072e-15,2.48062465609072e-15,3.1208115483258e-16,3.1208115483258e-16,63.8891835061188,63.8891835061188,23.6675993758793,23.6675993758793,22,22,22.9812769695008,22.9812769695008,21.9999999999999,21.9999999999999,63.6720082579253,63.6720082579253,22.1700893306248,22.1700893306248,23.447427391152,23.447427391152,22.172415168799,22.172415168799
89,1.74626470981492e-15,6.04312256793813e-06,0.29761798851004,1,1.70961251500991e-13,1.70961251500991e-13,21.9999999999999,21.9999999999999,22.0000060754664,9.9247,19.2928,0.982300000000001,9.92471247751233,19.2929169602633,0.982299126392961,6.97308450406396,20.0443176470297,0.97565321192063,-1.70961251500991e-13,-1.70961251500991e-13,1.57832405141118e-13,1.57832405141118e-13,1.59487942514778e-13,1.59487942514778e-13,1.00997931470883e-14,1.00997931470883e-14,-1.69157675790378e-13,-1.69157675790378e-13,1.61144744039588e-13,1.61144744039588e-13,2.48062465609072e-15,2.48062465609072e-15,3.1208115483258e-16,3.1208115483258e-16,63.8891835061188,63.8891835061188,23.6675993758793,23.6675993758793,22,22,22.9812769695008,22.9812769695008,21.9999999999999,21.9999999999999,63.6720082579253,63.6720082579253,22.1700893306248,22.1700893306248,23.447427391152,23.447427391152,22.172415168799,22.172415168799
90,1.74626470981492e-15,5.68939827339061e-06,0.297657610013283,1,1.70961251500991e-13,1.70961251500991e-13,21.9999999999999,21.9999999999999,22.0000057026923,9.9247,19.2928,0.982300000000001,9.92471175495882,19.292910110557,0.982299177427663,6.97232219835485,20.0385898895791,0.975651724746022,-1.70961251500991e-13,-1.70961251500991e-13,1.57832405141118e-13,1.57832405141118e-13,1.59487942514778e-13,1.59487942514778e-13,1.00997931470883e-14,1.00997931470883e-14,-1.69157675790378e-13,-1.69157675790378e-13,1.61144744039588e-13,1.61144744039588e-13,2.48062465609072e-15,2.48062465609072e-15,3.1208115483258e-16,3.1208115483258e-16,63.8891835061188,63.8891835061188,23.6675993758793,23.6675993758793,22,22,22.9812769695008,22.9812769695008,21.9999999999999,21.9999999999999,63.6720082579253,63.6720082579253,22.1700893306248,22.1700893306248,23.447427391152,23.447427391152,22.172415168799,22.172415168799
91,1.74626470981492e-15,5.35637976790084e-06,0.297696430235787,1,1.70961251500991e-13,1.70961251500991e-13,21.9999999999999,21.9999999999999,22.000005354918,9.9247,19.2928,0.982300000000001,9.92471107325614,19.2929036624791,0.982299225493522,6.97157082385197,20.0328611464077,0.975650262117383,-1.70961251500991e-13,-1.70961251500991e-13,1.57832405141118e-13,1.57832405141118e-13,1.59487942514778e-13,1.59487942514778e-13,1.00997931470883e-14,1.00997931470883e-14,-1.69157675790378e-13,-1.69157675790378e-13,1.61144744039588e-13,1.61144744039588e-13,2.48062465609072e-15,2.48062465609072e-15,3.1208115483258e-16,3.1208115483258e-16,63.8891835061188,63.8891835061188,23.6675993758793,23.6675993758793,22,22,22.9812769695008,22.9812769695008,21.9999999999999,21.9999999999999,63.6720082579253,63.6720082579253,22.1700893306248,22.1700893306248,23.447427391152,23.447427391152,22.172415168799,22.172415168799
92,1.74626470981492e-15,5.04285477664903e-06,0.297734448990216,1,1.70961251500991e-13,1.70961251500991e-13,21.9999999999999,21.9999999999999,22.0000050300908,9.9247,19.2928,0.982300000000001,9.92471043028034,19.2928975923915,0.982299270760925,6.97083038000067,20.0271314385783,0.975648824032784,-1.70961251500991e-13,-1.70961251500991e-13,1.57832405141118e-13,1.57832405141118e-13,1.59487942514778e-13,1.59487942514778e-13,1.00997931470883e-14,1.00997931470883e-14,-1.69157675790378e-13,-1.69157675790378e-13,1.61144744039588e-13,1.61144744039588e-13,2.48062465609072e-15,2.48062465609072e-15,3.1208115483258e-16,3.1208115483258e-16,63.8891835061188,63.8891835061188,23.6675993758793,23.6675993758793,22,22,22.9812769695008,22.9812769695008,21.9999999999999,21.9999999999999,63.6720082579253,63.6720082579253,22.1700893306248,22.1700893306248,23.447427391152,23.447427391152,22.172415168799,22.172415168799
93,1.74626470981492e-15,4.74768205090625e-06,0.29777166609483,1,1.70961251500991e-13,1.70961251500991e-13,21.9999999999999,21.9999999999999,22.0000047263873,9.9247,19.2928,0.982300000000001,9.92470982398231,19.2928918780638,0.982299313390912,6.97010086620683,20.0214007871507,0.975647410490176,-1.70961251500991e-13,-1.70961251500991e-13,1.57832405141118e-13,1.57832405141118e-13,1.59487942514778e-13,1.59487942514778e-13,1.00997931470883e-14,1.00997931470883e-14,-1.69157675790378e-13,-1.69157675790378e-13,1.61144744039588e-13,1.61144744039588e-13,2.48062465609072e-15,2.48062465609072e-15,3.1208115483258e-16,3.1208115483258e-16,63.8891835061188,63.8891835061188,23.6675993758793,23.6675993758793,22,22,22.9812769695008,22.9812769695008,21.9999999999999,21.9999999999999,63.6720082579253,63.6720082579253,22.1700893306248,22.1700893306248,23.447427391152,23.447427391152,22.172415168799,22.172415168799
94,1.74626470981492e-15,4.4697871927274e-06,0.297808081373472,1,1.70961251500991e-13,1.70961251500991e-13,21.9999999999999,21.9999999999999,22.0000044421801,9.9247,19.2928,0.982300000000001,9.92470925239251,19.2928864985865,0.982299353535609,6.96938228183691,20.0156692131819,0.975646021487397,-1.70961251500991e-13,-1.70961251500991e-13,1.57832405141118e-13,1.57832405141118e-13,1.59487942514778e-13,1.59487942514778e-13,1.00997931470883e-14,1.00997931470883e-14,-1.69157675790378e-13,-1.69157675790378e-13,1.61144744039588e-13,1.61144744039588e-13,2.48062465609072e-15,2.48062465609072e-15,3.1208115483258e-16,3.1208115483258e-16,63.8891835061188,63.8891835061188,23.6675993758793,23.6675993758793,22,22,22.9812769695008,22.9812769695008,21.9999999999999,21.9999999999999,63.6720082579253,63.6720082579253,22.1700893306248,22.1700893306248,23.447427391152,23.447427391152,22.172415168799,22.172415168799
95,1.74626470981492e-15,4.20815873322723e-06,0.297843694655563,1,1.70961251500991e-13,1.70961251500991e-13,21.9999999999999,21.9999999999999,22.0000041760094,9.9247,19.2928,0.982300000000001,9.92470871362388,19.2928814342898,0.98229939133865,6.96867462621794,20.0099367377259,0.975644657022178,-1.70961251500991e-13,-1.70961251500991e-13,1.57832405141118e-13,1.57832405141118e-13,1.59487942514778e-13,1.59487942514778e-13,1.00997931470883e-14,1.00997931470883e-14,-1.69157675790378e-13,-1.69157675790378e-13,1.61144744039588e-13,1.61144744039588e-13,2.48062465609072e-15,2.48062465609072e-15,3.1208115483258e-16,3.1208115483258e-16,63.8891835061188,63.8891835061188,23.6675993758793,23.6675993758793,22,22,22.9812769695008,22.9812769695008,21.9999999999999,21.9999999999999,63.6720082579253,63.6720082579253,22.1700893306248,22.1700893306248,23.447427391152,23.447427391152,22.172415168799,22.172415168799
96,1.74626470981492e-15,3.96184443945309e-06,0.297878505776096,1,1.70961251500991e-13,1.70961251500991e-13,21.9999999999999,21.9999999999999,22.0000039265596,9.9247,19.2928,0.982300000000001,9.92470820587301,19.2928766666682,0.982299426935604,6.96797789863754,20.0042033818338,0.975643317092148,-1.70961251500991e-13,-1.70961251500991e-13,1.57832405141118e-13,1.57832405141118e-13,1.59487942514778e-13,1.59487942514778e-13,1.00997931470883e-14,1.00997931470883e-14,-1.69157675790378e-13,-1.69157675790378e-13,1.61144744039588e-13,1.61144744039588e-13,2.48062465609072e-15,2.48062465609072e-15,3.1208115483258e-16,3.1208115483258e-16,63.8891835061188,63.8891835061188,23.6675993758793,23.6675993758793,22,22,22.9812769695008,22.9812769695008,21.9999999999999,21.9999999999999,63.6720082579253,63.6720082579253,22.1700893306248,22.1700893306248,23.447427391152,23.447427391152,22.172415168799,22.172415168799
97,1.74626470981492e-15,3.72994784023714e-06,0.29791251457562,1,1.70961251500991e-13,1.70961251500991e-13,21.9999999999999,21.9999999999999,22.0000036926407,9.9247,19.2928,0.982300000000001,9.92470772742024,19.2928721783103,0.982299460454378,6.96729209834394,19.9984691665534,0.975642001694838,-1.70961251500991e-13,-1.70961251500991e-13,1.57832405141118e-13,1.57832405141118e-13,1.59487942514778e-13,1.59487942514778e-13,1.00997931470883e-14,1.00997931470883e-14,-1.69157675790378e-13,-1.69157675790378e-13,1.61144744039588e-13,1.61144744039588e-13,2.48062465609072e-15,2.48062465609072e-15,3.1208115483258e-16,3.1208115483258e-16,63.8891835061188,63.8891835061188,23.6675993758793,23.6675993758793,22,22,22.9812769695008,22.9812769695008,21.9999999999999,21.9999999999999,63.6720082579253,63.6720082579253,22.1700893306248,22.1700893306248,23.447427391152,23.447427391152,22.172415168799,22.172415168799
98,1.74626470981492e-15,3.51162495718564e-06,0.297945720900239,1,1.70961251500991e-13,1.70961251500991e-13,21.9999999999999,21.9999999999999,22.0000034731713,9.9247,19.2928,0.982300000000001,9.92470727662882,19.292867952832,0.98229949201562,6.96661722454599,19.9927341129294,0.97564071082768,-1.70961251500991e-13,-1.70961251500991e-13,1.57832405141118e-13,1.57832405141118e-13,1.59487942514778e-13,1.59487942514778e-13,1.00997931470883e-14,1.00997931470883e-14,-1.69157675790378e-13,-1.69157675790378e-13,1.61144744039588e-13,1.61144744039588e-13,2.48062465609072e-15,2.48062465609072e-15,3.1208115483258e-16,3.1208115483258e-16,63.8891835061188,63.8891835061188,23.6675993758793,23.6675993758793,22,22,22.9812769695008,22.9812769695008,21.9999999999999,21.9999999999999,63.6720082579253,63.6720082579253,22.1700893306248,22.1700893306248,23.447427391152,23.447427391152,22.172415168799,22.172415168799
99,1.74626470981492e-15,3.30608122758868e-06,0.297978124601601,1,1.70961251500991e-13,1.70961251500991e-13,21.9999999999999,21.9999999999999,22.0000032671651,9.9247,19.2928,0.982300000000001,9.9247068519433,19.2928639748156,0.982299521733098,6.96595327641316,19.9869982420032,0.975639444488018,-1.70961251500991e-13,-1.70961251500991e-13,1.57832405141118e-13,1.57832405141118e-13,1.59487942514778e-13,1.59487942514778e-13,1.00997931470883e-14,1.00997931470883e-14,-1.69157675790378e-13,-1.69157675790378e-13,1.61144744039588e-13,1.61144744039588e-13,2.48062465609072e-15,2.48062465609072e-15,3.1208115483258e-16,3.1208115483258e-16,63.8891835061188,63.8891835061188,23.6675993758793,23.6675993758793,22,22,22.9812769695008,22.9812769695008,21.9999999999999,21.9999999999999,63.6720082579253,63.6720082579253,22.1700893306248,22.1700893306248,23.447427391152,23.447427391152,22.172415168799,22.172415168799
100,1.74626470981492e-15,3.11256860969008e-06,0.298009725536891,NaN,NaN,NaN,NaN,NaN,NaN,9.9247,19.2928,0.982300000000001,9.92470645188752,19.2928602297515,0.982299549714071,6.96530025307557,19.9812615748128,0.975638202673096,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
